Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
01/03/2016,GGBL,1.99,1.97,1.96,1.96,1.96,1.96,0,,1.96,0,
01/03/2016,GLD,39,38.8,38.8,38.8,38.8,38.8,0,,,0,
01/03/2016,GOIL,1.46,1.38,1.44,1.44,1.44,1.44,0,1.44,1.45,"4,100.00",
01/03/2016,GSR,1.99,1.99,1.99,1.99,1.99,1.99,0,,,0,
01/03/2016,GWEB,0.01,0.01,0.01,0.01,0.01,0.01,0,,,0,
01/03/2016,HFC,1.2,0.9,1.03,1.03,1,1,-0.03,,1,"19,600.00",
01/03/2016,HORDS,0.09,0.08,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
01/03/2016,IIL,0.09,0.09,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
01/03/2016,MAC,6,6,6,6,6,6,0,,,0,
01/03/2016,MLC,0.21,0.17,0.2,0.2,0.2,0.2,0,,,0,
01/03/2016,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,
01/03/2016,PBC,0.1,0.09,0.08,0.08,0.08,0.08,0,,,"7,500.00",
01/03/2016,PKL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
01/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,0.71,,0,
01/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,0,
01/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,"13,300.00",
01/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
01/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
01/03/2016,TBL,0.37,0.37,0.37,0.37,0.37,0.37,0,,,0,
01/03/2016,TLW,28,27.93,27.93,27.93,27.92,27.92,-0.01,,27.93,50,
01/03/2016,TOTAL,5.15,5.1,5.12,5.12,5.12,5.12,0,,5.12,0,
01/03/2016,TRANSOL,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
01/03/2016,UNIL,8.5,8.5,8.5,8.5,8.5,8.5,0,,8.52,0,
01/03/2016,UTB,0.12,0.1,0.12,0.12,0.11,0.11,-0.01,0.11,0.12,"3,300.00",
01/03/2016,PZC,0.34,0.3,0.3,0.3,0.3,0.3,0,,0.3,200,
01/03/2016,SAMBA,0.73,0.73,0.73,0.73,0.73,0.73,0,,0.73,0,
01/03/2016,SCB,16.34,16.3,16.27,16.27,16.27,16.27,0,,16.27,0,
01/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,0.71,,0,
01/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,0,
01/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,"13,300.00",
01/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
01/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
02/03/2016,AADS,0.52,0.52,0.52,0.52,0.52,0.52,0,,,0,
02/03/2016,ACI,0.02,0.02,0.02,0.02,0.02,0.02,0,,0.02,0,
02/03/2016,AGA,37,37,37,37,37,37,0,,,0,
02/03/2016,ALW,0.14,0.07,0.08,0.08,0.08,0.08,0,0.07,,0,
02/03/2016,AYRTN,0.18,0.12,0.13,0.13,0.13,0.13,0,,,0,
02/03/2016,BOPP,3.13,2.5,3.11,3.11,3.13,3.13,0.02,,,"15,000.00",
02/03/2016,CAL,1.05,0.93,0.98,0.98,1,1,0.02,0.98,1,"19,800.00",
02/03/2016,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,900,
02/03/2016,CMLT,0.12,0.12,0.12,0.12,0.12,0.12,0,,,0,
02/03/2016,CPC,0.02,0.01,0.01,0.01,0.01,0.01,0,,,0,
02/03/2016,EBG,7.07,7,7.05,7.05,7.05,7.05,0,,7.05,0,
02/03/2016,EGL,2.42,2.4,2.41,2.41,2.4,2.4,-0.01,2.2,2.41,"250,000.00",
02/03/2016,ETI,0.27,0.24,0.24,0.24,0.24,0.24,0,,0.24,"3,000.00",
02/03/2016,FML,7.38,7.35,7.35,7.35,7.35,7.35,0,,7.35,0,
02/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,,3.7,200,
02/03/2016,GGBL,1.99,1.97,1.96,1.96,1.96,1.96,0,,1.95,0,
02/03/2016,GLD,39,38.8,38.8,38.8,38.8,38.8,0,,,0,
02/03/2016,GOIL,1.46,1.38,1.44,1.44,1.44,1.44,0,,1.45,"6,500.00",
02/03/2016,GSR,1.99,1.99,1.99,1.99,1.99,1.99,0,,,0,
02/03/2016,GWEB,0.01,0.01,0.01,0.01,0.01,0.01,0,,,0,
02/03/2016,HFC,1.2,0.9,1,1,1,1,0,,1,0,
02/03/2016,HORDS,0.09,0.08,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
02/03/2016,IIL,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.1,0,
02/03/2016,MAC,6,6,6,6,6,6,0,,,0,
02/03/2016,MLC,0.21,0.17,0.2,0.2,0.2,0.2,0,,0.21,0,
02/03/2016,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,
02/03/2016,PBC,0.1,0.09,0.08,0.08,0.08,0.08,0,,0.09,0,
02/03/2016,PKL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
02/03/2016,PZC,0.34,0.3,0.3,0.3,0.3,0.3,0,,0.3,0,
02/03/2016,SAMBA,0.73,0.73,0.73,0.73,0.73,0.73,0,,0.73,0,
02/03/2016,SCB,16.34,16.3,16.27,16.27,16.27,16.27,0,,16.27,40,
02/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,0.71,,0,
02/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,0,
02/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,400,
02/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
02/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
02/03/2016,TBL,0.37,0.37,0.37,0.37,0.37,0.37,0,,,0,
02/03/2016,TLW,28,27.93,27.92,27.92,27.92,27.92,0,,27.92,0,
02/03/2016,TOTAL,5.15,5.1,5.12,5.12,5.12,5.12,0,,5.12,0,
02/03/2016,TRANSOL,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
02/03/2016,UNIL,8.5,8.5,8.5,8.5,8.5,8.5,0,,8.52,0,
02/03/2016,UTB,0.12,0.1,0.11,0.11,0.11,0.11,0,,0.12,"6,500.00",
03/03/2016,AADS,0.52,0.52,0.52,0.52,0.52,0.52,0,,0.52,0,
03/03/2016,ACI,0.02,0.02,0.02,0.02,0.02,0.02,0,,0.02,0,
03/03/2016,AGA,37,37,37,37,37,37,0,,,0,
03/03/2016,ALW,0.14,0.07,0.08,0.08,0.07,0.07,-0.01,0.07,0.09,300,
03/03/2016,AYRTN,0.18,0.12,0.13,0.13,0.13,0.13,0,,,0,
03/03/2016,BOPP,3.13,2.5,3.13,3.13,3.13,3.13,0,,3.13,0,
03/03/2016,CAL,1.05,0.93,1,1,1,1,0,1,1.01,"71,200.00",
03/03/2016,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
03/03/2016,CMLT,0.12,0.12,0.12,0.12,0.12,0.12,0,,,0,
03/03/2016,CPC,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,,0,
03/03/2016,EBG,7.07,7,7.05,7.05,7.05,7.05,0,,7.05,500,
03/03/2016,EGL,2.42,2.4,2.4,2.4,2.4,2.4,0,,2.4,0,
03/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,,3.7,600,
03/03/2016,GGBL,1.99,1.97,1.96,1.96,1.96,1.96,0,,1.94,0,
03/03/2016,GLD,39,38.8,38.8,38.8,38.8,38.8,0,,,0,
03/03/2016,GOIL,1.46,1.38,1.44,1.44,1.44,1.44,0,1.44,1.48,"5,000.00",
03/03/2016,GSR,1.99,1.99,1.99,1.99,1.99,1.99,0,,,0,
03/03/2016,GWEB,0.01,0.01,0.01,0.01,0.01,0.01,0,,0.02,0,
03/03/2016,HFC,1.2,0.9,1,1,1,1,0,,1,0,
03/03/2016,HORDS,0.09,0.08,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
03/03/2016,IIL,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,"3,200.00",
03/03/2016,MAC,6,6,6,6,6,6,0,,,0,
03/03/2016,MLC,0.21,0.17,0.2,0.2,0.2,0.2,0,,,0,
03/03/2016,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,
03/03/2016,PBC,0.1,0.09,0.08,0.08,0.08,0.08,0,,0.08,0,
03/03/2016,PKL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
03/03/2016,PZC,0.34,0.29,0.3,0.3,0.29,0.29,-0.01,,0.29,300,
03/03/2016,SAMBA,0.73,0.73,0.73,0.73,0.73,0.73,0,,0.73,0,
03/03/2016,SCB,16.34,16.26,16.27,16.27,16.26,16.26,-0.01,,16.25,70,
03/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,0.71,,0,
03/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,400,
03/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,300,
03/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
03/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
03/03/2016,TBL,0.37,0.37,0.37,0.37,0.37,0.37,0,,0.37,0,
03/03/2016,TLW,28,27.93,27.92,27.92,27.92,27.92,0,,27.93,0,
03/03/2016,TOTAL,5.15,5.1,5.12,5.12,5.12,5.12,0,,5.11,0,
03/03/2016,TRANSOL,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
03/03/2016,UNIL,8.5,8.5,8.5,8.5,8.5,8.5,0,,8.5,200,
03/03/2016,UTB,0.12,0.1,0.11,0.11,0.11,0.11,0,8.11,,0,
03/03/2016,ETI,0.27,0.24,0.24,0.24,0.24,0.24,0,0.23,0.24,200,
03/03/2016,FML,7.38,7.35,7.35,7.35,7.35,7.35,0,,7.35,0,
03/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,,3.7,600,
04/03/2016,AADS,0.52,0.52,0.52,0.52,0.52,0.52,0,,,0,
04/03/2016,ACI,0.02,0.02,0.02,0.02,0.02,0.02,0,,0.02,0,
04/03/2016,AGA,37,37,37,37,37,37,0,,,0,
04/03/2016,ALW,0.14,0.07,0.07,0.07,0.07,0.07,0,0.07,,0,
04/03/2016,AYRTN,0.18,0.12,0.13,0.13,0.13,0.13,0,0.13,,0,
04/03/2016,BOPP,3.13,2.5,3.13,3.13,3.13,3.13,0,3.13,,600,
04/03/2016,CAL,1.05,0.93,1,1,1.01,1.01,0.01,1,1.01,"11,600.00",
04/03/2016,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
04/03/2016,CMLT,0.12,0.12,0.12,0.12,0.12,0.12,0,,,0,
04/03/2016,CPC,0.02,0.01,0.01,0.01,0.01,0.01,0,,,0,
04/03/2016,EBG,7.07,7,7.05,7.05,7.04,7.04,-0.01,,7.04,200,
04/03/2016,EGL,2.42,2.4,2.4,2.4,2.4,2.4,0,2.2,,400,
04/03/2016,ETI,0.27,0.24,0.24,0.24,0.24,0.24,0,0.22,0.24,0,
04/03/2016,FML,7.38,7.35,7.35,7.35,7.35,7.35,0,,7.35,0,
04/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,3.5,3.7,0,
04/03/2016,GGBL,1.99,1.97,1.96,1.96,1.96,1.96,0,,1.95,0,
04/03/2016,GLD,39,38.8,38.8,38.8,38.8,38.8,0,,,0,
04/03/2016,GOIL,1.48,1.38,1.44,1.44,1.45,1.45,0.01,1.45,1.48,"1,000.00",
04/03/2016,GSR,1.99,1.99,1.99,1.99,1.99,1.99,0,,,0,
04/03/2016,GWEB,0.01,0.01,0.01,0.01,0.01,0.01,0,,0.02,0,
04/03/2016,HFC,1.2,0.9,1,1,1,1,0,,1,0,
04/03/2016,HORDS,0.09,0.08,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
04/03/2016,IIL,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,200,
04/03/2016,MAC,6,6,6,6,6,6,0,,,0,
04/03/2016,MLC,0.21,0.17,0.2,0.2,0.2,0.2,0,,,0,
04/03/2016,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,
04/03/2016,PBC,0.1,0.09,0.08,0.08,0.08,0.08,0,,0.08,0,
04/03/2016,PKL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
04/03/2016,PZC,0.34,0.29,0.29,0.29,0.29,0.29,0,0.29,0.3,0,
04/03/2016,SAMBA,0.73,0.73,0.73,0.73,0.73,0.73,0,,,0,
04/03/2016,SCB,16.34,16.26,16.26,16.26,16.26,16.26,0,,16.26,0,
04/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,0.71,,0,
04/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,100,
04/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,700,
04/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
04/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
04/03/2016,TBL,0.37,0.37,0.37,0.37,0.37,0.37,0,,0.37,0,
04/03/2016,TLW,28,27.93,27.92,27.92,27.92,27.92,0,,,0,
04/03/2016,TOTAL,5.15,5.1,5.12,5.12,5.12,5.12,0,,5.12,0,
04/03/2016,TRANSOL,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
04/03/2016,UNIL,8.5,8.5,8.5,8.5,8.5,8.5,0,,,0,
04/03/2016,UTB,0.12,0.1,0.11,0.11,0.11,0.11,0,0.11,0.12,500,
08/03/2016,BOPP,3.13,2.5,3.13,3.13,3.13,3.13,0,,,100,
08/03/2016,CAL,1.05,0.93,1.01,1.01,1.01,1.01,0,1,1.01,"11,400.00",
08/03/2016,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,,0,
08/03/2016,CMLT,0.12,0.12,0.12,0.12,0.12,0.12,0,,,0,
08/03/2016,CPC,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,,0,
08/03/2016,EBG,7.07,7,7.04,7.04,7.04,7.04,0,,7.04,100,
08/03/2016,EGL,2.42,2.4,2.4,2.4,2.4,2.4,0,,,0,
08/03/2016,ETI,0.27,0.24,0.24,0.24,0.24,0.24,0,0.23,0.24,"1,000.00",
08/03/2016,FML,7.38,7.35,7.35,7.35,7.35,7.35,0,,,"13,000.00",
08/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,,3.72,900,
08/03/2016,GGBL,1.99,1.97,1.96,1.96,1.96,1.96,0,,1.94,0,
08/03/2016,GLD,39,38.8,38.8,38.8,38.8,38.8,0,,,0,
08/03/2016,GOIL,1.48,1.38,1.45,1.45,1.45,1.45,0,1.45,1.48,"34,100.00",
08/03/2016,GSR,1.99,1.99,1.99,1.99,1.99,1.99,0,,,0,
08/03/2016,GWEB,0.01,0.01,0.01,0.01,0.01,0.01,0,,,0,
08/03/2016,HFC,1.2,0.9,1,1,1,1,0,0.09,1,0,
08/03/2016,HORDS,0.09,0.08,0.09,0.09,0.09,0.09,0,0.09,0.1,0,
08/03/2016,IIL,0.09,0.09,0.09,0.09,0.09,0.09,0,,0.09,0,
08/03/2016,MAC,6,6,6,6,6,6,0,,,0,
08/03/2016,MLC,0.21,0.17,0.2,0.2,0.2,0.2,0,0.19,,0,
08/03/2016,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,,,0,
08/03/2016,PBC,0.1,0.09,0.08,0.08,0.08,0.08,0,0.07,,0,
08/03/2016,PKL,0.05,0.05,0.05,0.05,0.05,0.05,0,,0.05,0,
08/03/2016,PZC,0.34,0.29,0.29,0.29,0.29,0.29,0,0.29,0.3,0,
08/03/2016,SAMBA,0.73,0.73,0.73,0.73,0.73,0.73,0,,,0,
08/03/2016,SCB,16.34,16.26,16.26,16.26,16.26,16.26,0,,16.26,0,
08/03/2016,SCB PREF,0.71,0.71,0.71,0.71,0.71,0.71,0,,,0,
08/03/2016,SIC,0.2,0.14,0.19,0.19,0.19,0.19,0,0.17,0.19,700,
08/03/2016,SOGEGH,0.85,0.8,0.8,0.8,0.8,0.8,0,0.8,,"2,900.00",
08/03/2016,SPL,0.04,0.02,0.02,0.02,0.02,0.02,0,0.02,,0,
08/03/2016,SWL,0.04,0.04,0.04,0.04,0.04,0.04,0,,0.03,0,
08/03/2016,TBL,0.37,0.37,0.37,0.37,0.37,0.37,0,,0.35,0,
08/03/2016,TLW,28,27.93,27.92,27.92,27.92,27.92,0,,27.9,0,
08/03/2016,TOTAL,5.15,5.1,5.12,5.12,5.12,5.12,0,,5.12,0,
08/03/2016,TRANSOL,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,"3,200.00",
08/03/2016,UNIL,8.5,8.5,8.5,8.5,8.5,8.5,0,,8.5,0,
08/03/2016,UTB,0.12,0.1,0.11,0.11,0.11,0.11,0,0.1,0.11,"4,100.00",
09/03/2016,AADS,0.52,0.52,0.52,0.52,0.52,0.52,0,,0.52,0,
09/03/2016,ACI,0.02,0.02,0.02,0.02,0.02,0.02,0,,0.02,0,
09/03/2016,AGA,37,37,37,37,37,37,0,,,0,
09/03/2016,ALW,0.14,0.07,0.07,0.07,0.07,0.07,0,0.06,0.07,"5,700.00",
09/03/2016,AYRTN,0.18,0.12,0.13,0.13,0.13,0.13,0,0.13,,0,
09/03/2016,BOPP,3.13,2.5,3.13,3.13,3.13,3.13,0,3.13,,0,
09/03/2016,CAL,1.05,0.93,1.01,1.01,1.01,1.01,0,1,1.01,"6,800.00",
09/03/2016,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,,0.03,0,
09/03/2016,CMLT,0.12,0.12,0.12,0.12,0.12,0.12,0,,,0,
09/03/2016,CPC,0.02,0.01,0.01,0.01,0.01,0.01,0,,,0,
09/03/2016,EBG,7.07,7,7.04,7.04,7.03,7.03,-0.01,,7.04,200,
09/03/2016,EGL,2.42,2.4,2.4,2.4,2.4,2.4,0,2.2,,0,
09/03/2016,ETI,0.27,0.24,0.24,0.24,0.24,0.24,0,0.23,0.24,0,
09/03/2016,FML,7.38,7.35,7.35,7.35,7.35,7.35,0,,7.35,100,
09/03/2016,GCB,3.79,3.7,3.7,3.7,3.7,3.7,0,3.68,3.7,500,
